Unnamed: 0,id,GAME_DATE,SEASON_ID,TEAM_ABBREVIATION,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,HOA,ENEMY,RATIO
88,2,20161031,22016,CHI,45,0.506,11,0.407,17,0.944,13,45,26,20,22,0,BKN,0.642606609
89,2,20161031,22016,LAC,40,0.5,6,0.375,30,0.789,5,39,21,16,23,1,PHX,0.583521249
90,3,20161101,22016,UTA,38,0.5,15,0.484,15,0.833,2,37,22,11,20,0,SAS,0.5757032329999999
91,3,20161030,22016,SAS,37,0.451,10,0.556,22,0.846,14,30,20,15,26,0,MIA,0.534106574
92,3,20161102,22016,NYK,37,0.435,8,0.4,17,0.68,7,27,18,16,22,1,HOU,0.413108535
93,3,20161101,22016,CLE,43,0.518,16,0.5,26,0.8390000000000001,12,34,22,11,21,1,HOU,0.5322245320000001
94,3,20161101,22016,GSW,50,0.562,10,0.385,17,0.7390000000000001,7,38,36,16,19,0,POR,0.59858972
95,3,20161101,22016,POR,37,0.43,14,0.359,16,0.762,6,26,23,18,17,1,GSW,0.40141028
96,3,20161101,22016,MIL,44,0.484,10,0.313,19,0.905,11,38,30,16,25,0,NOP,0.517386046
97,3,20161101,22016,NOP,36,0.439,9,0.34600000000000003,32,0.78,9,33,23,13,17,1,MIL,0.482613954
98,3,20161101,22016,MEM,27,0.36,4,0.16699999999999998,22,0.759,8,24,10,21,22,0,MIN,0.322320709
99,3,20161102,22016,TOR,43,0.5579999999999999,10,0.4,17,0.68,4,27,21,13,24,0,WAS,0.546197279
100,3,20161101,22016,IND,41,0.471,10,0.35700000000000004,23,0.7929999999999999,11,32,19,17,20,1,LAL,0.531359235
101,3,20161101,22016,ORL,42,0.452,6,0.24,13,0.765,12,27,29,10,15,0,PHI,0.5098029789999999
102,3,20161102,22016,BOS,41,0.471,14,0.438,11,0.647,10,29,28,12,24,1,CHI,0.533777798
103,3,20161031,22016,PHX,35,0.417,5,0.333,23,0.742,10,34,19,21,33,0,LAC,0.416478751
104,3,20161102,22016,PHI,34,0.395,12,0.316,13,0.867,8,29,23,19,24,0,CHA,0.421285923
105,3,20161102,22016,OKC,34,0.405,5,0.25,12,0.6,10,42,14,22,24,0,LAC,0.511903075
106,3,20161031,22016,SAC,36,0.48,10,0.435,13,0.684,6,32,26,19,34,0,ATL,0.445437047
107,3,20161031,22016,BKN,33,0.344,5,0.161,17,0.81,16,29,14,15,15,1,CHI,0.357393391
108,3,20161101,22016,MIA,37,0.43,13,0.448,21,0.7240000000000001,6,39,24,17,21,1,SAC,0.55862069
109,3,20161102,22016,CHA,39,0.494,13,0.382,18,0.6920000000000001,9,35,25,15,17,1,PHI,0.578714077
110,3,20161102,22016,DAL,33,0.429,7,0.269,8,0.8,6,30,18,13,20,0,UTA,0.4108328120000001
111,3,20161101,22016,DET,41,0.461,8,0.615,12,0.5710000000000001,10,38,19,11,16,1,NYK,0.567748977
112,3,20161103,22016,MIN,35,0.398,9,0.409,20,0.8,14,29,20,16,22,1,DEN,0.485077951
113,3,20161103,22016,DEN,39,0.481,6,0.273,18,0.72,7,37,24,22,24,0,MIN,0.5149220489999999
114,3,20161101,22016,LAL,40,0.449,6,0.214,22,0.88,11,33,14,20,25,0,IND,0.468640765
115,3,20161101,22016,HOU,43,0.478,17,0.386,17,0.68,11,21,30,7,25,0,CLE,0.467775468
116,3,20161104,22016,WAS,31,0.388,5,0.25,28,0.8,11,35,13,19,23,1,ATL,0.516038653
117,3,20161102,22016,ATL,41,0.482,11,0.344,23,0.7929999999999999,10,27,30,18,19,1,LAL,0.4707364000000001
118,3,20161102,22016,CHI,35,0.4320000000000001,7,0.35,23,0.742,15,34,21,19,19,0,BOS,0.466222202
119,3,20161102,22016,LAC,34,0.391,7,0.318,8,0.444,8,33,22,19,19,1,OKC,0.488096925
120,4,20161102,22016,UTA,35,0.455,12,0.48,15,0.5770000000000001,7,34,18,12,21,1,DAL,0.589167188
121,4,20161101,22016,SAS,33,0.434,6,0.3,19,0.905,4,30,19,10,15,1,UTA,0.424296767
122,4,20161104,22016,NYK,46,0.517,9,0.429,16,0.762,11,29,32,5,23,0,CHI,0.55862069
123,4,20161103,22016,CLE,41,0.488,14,0.412,32,0.865,7,35,24,8,19,1,BOS,0.523986184
124,4,20161103,22016,GSW,46,0.517,14,0.467,16,0.8,15,31,27,16,18,1,OKC,0.6175933610000001
125,4,20161102,22016,POR,42,0.416,12,0.364,19,0.905,10,43,25,15,23,0,PHX,0.487126598
126,4,20161103,22016,MIL,47,0.573,12,0.444,19,0.792,12,29,32,21,23,1,IND,0.577121962
127,4,20161102,22016,NOP,30,0.37,11,0.324,12,0.75,5,38,17,22,26,0,MEM,0.465158677
128,4,20161102,22016,MEM,33,0.35100000000000003,8,0.29600000000000004,15,0.75,13,39,20,20,22,1,NOP,0.534841323
129,4,20161104,22016,TOR,37,0.44,6,0.24,16,0.889,13,37,14,16,16,1,MIA,0.5490616620000001
130,4,20161103,22016,IND,38,0.469,10,0.435,21,0.778,10,22,29,21,23,0,MIL,0.422878038
131,4,20161103,22016,ORL,38,0.452,10,0.333,16,0.696,13,31,24,14,14,1,SAC,0.540748441
132,4,20161103,22016,BOS,46,0.479,11,0.344,19,0.8640000000000001,10,29,25,8,28,0,CLE,0.476013816
133,4,20161102,22016,PHX,44,0.4270000000000001,5,0.313,25,0.833,14,45,15,12,20,1,POR,0.512873402
134,4,20161105,22016,PHI,40,0.46,14,0.368,7,0.583,5,40,21,17,23,1,CLE,0.495074011
135,4,20161103,22016,OKC,35,0.402,10,0.37,16,0.5710000000000001,13,28,20,16,20,0,GSW,0.382406639
136,4,20161101,22016,SAC,34,0.382,5,0.217,23,0.852,9,44,12,15,23,0,MIA,0.44137931
137,4,20161102,22016,BKN,41,0.539,13,0.481,14,0.8240000000000001,5,40,27,19,23,1,DET,0.5380400329999999
138,4,20161104,22016,MIA,34,0.386,9,0.321,10,0.667,12,31,19,13,22,0,TOR,0.450938338
